,name,address,tel,score,count_evaluation,star
2318,충정각,서울특별시 서대문구 충정로3가 360-22,02-313-0424,16점,평가자 없음,Nan
2319,화로구이,서울특별시 성동구 마장동 769-1,02-2299-8592,7점,1,1.0
2320,부탄츄,서울특별시 송파구 신천동 29 롯데월드몰 3F,02-3213-4347,57점,18,3.5
2321,호랑이식당,서울특별시 강남구 역삼동 810-14 1층,02-508-6655,76점,44,3.8
2322,사생활카페,서울특별시 관악구 신림동 496-37,010-9634-7759,38점,3,4.6
2323,쁘이치킨 봉천점,서울특별시 관악구 봉천동 913-2,02-875-8288,28점,2,4.0
2324,대림원조마늘통닭,서울시 구로구 구로동 73-10,02-862-9233,13점,평가자 없음,Nan
2325,카페 아뜰리에,서울특별시 서초구 방배동 448-5 1층,02-523-1312,44점,4,4.7
2326,푸라닭,서울특별시 송파구 잠실동 185,02-419-9206,26점,1,4.0
2327,사케쇼프,서울특별시 송파구 송파동 56-6,02-416-9997,41점,3,4.7
2328,마고,서울특별시 양천구 신정6동 321-6,02-2653-7115,21점,1,4.0
2329,탐앤탐스,서울특별시 관악구 신림동 1655,02-856-8828,24점,1,4.0
2330,강릉초당집,서울특별시 동대문구 신설동 80-3,02-953-8999,18점,평가자 없음,Nan
2331,날로,서울특별시 동작구 사당동 1032-45,02-584-2577,50점,6,4.7
2332,스바루,서울 서초구 방배동 790-1,02-596-4882,42점,4,4.1
2333,룩아워티,서울특별시 중구 을지로6가 17-2,02-2283-2626,21점,1,4.0
2334,콘화로고기굼터,서울특별시 관악구 조원동 530-29,02-866-6092,13점,평가자 없음,Nan
2335,능라도 강남점,서울특별시 강남구 역삼동 655-12,02-569-8939,52점,6,4.6
2336,원조부안집 문래점,서울시 영등포구 문래동6가 19,070-4006-7255,7점,1,2.0
2337,알로이타이 선릉점,서울특별시 강남구 대치동 889-68,02-3452-5233,42점,4,3.6
2338,오장도너츠,서울 중구 오장동 139-11 중부시장,정보없음,19점,평가자 없음,Nan
2339,정식당,서울특별시 구로구 신도림동 337,02-3439-8001,36점,2,4.0
2340,스시소라,서울특별시 강남구 대치동 894 2층,02-567-8200,53점,5,4.0
2341,양미옥,서울특별시 중구 을지로3가 161,02-2275-8838,71점,13,4.6
2342,클럽케이 서울,서울특별시 강남구 삼성동 140-3,02-563-3779,30점,1,5.0
2343,리틀하바나,서울특별시 광진구 구의동 667,02-6338-2782,15점,평가자 없음,Nan
2344,피자 이탈리 북아현점,서울시 서대문구 북아현동 1011 2단지 상가,02-392-1541,24점,1,4.0
2345,구대륙,서울시 송파구 송파동 55-5 1층 및 지층,02-3210-4020,39점,4,4.3
2346,밥스바비 연남점,서울특별시 마포구 연남동 358-1,02-6348-1777,53점,4,4.3
2347,서초대가,서울시 서초구 서초동 1716-2 (부림빌딩 1F),02-523-3313,30점,2,4.0
2348,순대국집,서울특별시 동대문구 신설동 91-300,정보없음,51점,5,3.5
2349,수잔나의앞치마,서울시 중구 충무로5가 36-12,02-2272-8007,22점,1,4.0
2350,청진동해장국,서울특별시 관악구 신림동,정보없음,13점,평가자 없음,Nan
2351,웨스턴차이나,서울특별시 구로구 신도림동 400-3,1899-4730,12점,평가자 없음,Nan
2352,손큰원조 할매순대국,서울특별시 양천구 신정동 972-1,02-2690-1900,12점,평가자 없음,Nan
2353,구이혁명가 철든놈 제2공장,서울특별시 강남구 역삼동 649 지하1층,02-6392-7992,67점,11,3.6
2354,비진도 해물뚝배기,서울특별시 중구 중림동 180,02-393-2867,19점,평가자 없음,Nan
2355,신김치생삼겹살,서울특별시 마포구 합정동 414-5,02-6405-8690,51점,5,3.7
2356,나주곰탕,서울특별시 관악구 봉천동 926-2,02-889-3435,33점,6,3.9
2357,최우영스시,서울시 구로구 구로3동 212-8 대룡포스트타워1차 B1층 118호,02-2082-3430,50점,11,3.4
2358,리퍼블릭 오브 블루,서울시 서초구 방배동 906-1,070-8717-8067,19점,1,5.0
2359,꼼박사 자양본점,서울 광진구 자양동 219-35,02-458-9219,27점,1,4.0
2360,미사리밀빛 초계국수 삼성코엑스몰점,서울특별시 강남구 삼성동 159 코엑스몰 B1 J114,02-6002-6566,62점,19,3.6
2361,장수식당,서울시 송파구 잠실본동 252-11,02-415-4148,30점,1,4.0
2362,동해해물,서울특별시 광진구 화양동 37-1,02-469-5843,62점,9,3.5
2363,반한달,서울특별시 관악구 신림동 510-23,070-4063-5563,23점,1,4.0
2364,정무관 초밥&참치,서울특별시 마포구 서교동 396-30,02-323-9698,51점,7,4.2
2365,신선옥,서울특별시 서초구 서초동 1709-5,02-537-4895,15점,평가자 없음,Nan
2366,수엠부,서울특별시 마포구 신수동 81-54,02-744-6484,43점,7,3.8
2367,쫄병닭발,서울특별시 양천구 신정3동 1149-7,02-2608-2580,Nan,평가자 없음,Nan
2368,대도식당,서울특별시 영등포구 문래동5가 1,02-2677-5546,12점,평가자 없음,Nan
2369,토방민속주점,서울특별시 성동구 행당동 4-33,02-2299-4703,14점,평가자 없음,Nan
2370,올어바웃 카페,서울특별시 마포구 아현동 686,02-393-2583,18점,3,4.0
2371,더족발,서울특별시 구로구 신도림동 435-10,02-2636-9288,25점,3,4.0
2372,설레임삼겹살,서울특별시 서대문구 창천동 57-40,02-3144-1727,38점,4,3.0
2373,키친랩,서울특별시 마포구 서교동 358-113,02-322-0552,54점,11,4.1
2374,구스아일랜드 브루하우스,서울특별시 강남구 역삼동 833-1,02-6205-1785,68점,14,3.7
2375,청화원,서울시 서대문구 창천동 18-1,정보없음,45점,5,4.4
2376,램플러스 한양대직영점,서울특별시 성동구 행당동 4-36,02-2281-0405,22점,1,4.0
2377,마이무,서울특별시 관악구 봉천동 1625-23,02-882-8933,64점,13,4.2
2378,탕,서울시 송파구 잠실본동 207-19,02-412-9303,51점,2,5.0
2379,구룡포막회,서울특별시 서초구 방배동 909-3,070-7794-2572,Nan,평가자 없음,Nan
2380,에베레스트 DDP점,서울특별시 중구 을지로6가 18-21 굿모닝시티쇼핑몰 B3 302호,02-2118-8898,62점,12,4.3
2381,원할머니보쌈 마장점,서울특별시 성동구 마장동 781-13,02-2298-1373,12점,평가자 없음,Nan
2382,뽕잎사랑,서울특별시 관악구 봉천동 1685-21,02-882-3932,35점,3,3.9
2383,왕십리곱창골,서울특별시 동대문구 용두동 45-11,02-432-1913,13점,1,3.0
2384,아웃백 서울대점,서울특별시 관악구 봉천동 1601-1,02-884-4761,47점,7,4.4
2385,신쵸쭈꾸미,서울특별시 광진구 구의동 248-135,02-444-3342,14점,1,4.0
2386,우동가게,서울특별시 영등포구 당산동4가 31-2,02-2634-2999,31점,3,4.3
2387,화통집,서울특별시 중구 황학동 1678,02-2233-8801,14점,평가자 없음,Nan
2388,목포명가,서울시 강남구 삼성동 153-39,02-558-9412,62점,10,3.6
2389,이여곰탕,서울특별시 서초구 서초동 1555-9,02-598-9337,55점,9,3.4
2390,동경야시장,서울특별시 서초구 서초동 1576-1 삼덕빌딩 1층,02-523-8778,27점,1,4.0
2391,교촌치킨,서울특별시 강서구 화곡동 343-62,02-2602-1991,33점,4,4.0
2392,믹스앤테이블,서울특별시 관악구 조원동 1666-1,02-858-3639,31점,2,4.0
2393,본가풍년집정육식당,서울특별시 양천구 신정동 971-20,02-2690-4626,12점,평가자 없음,Nan
2394,우동 카덴,서울특별시 마포구 서교동 391-5,02-6463-6362,81점,50,4.1
2395,커피두,서울시 마포구 아현동 613-18,02-313-4323,21점,1,4.0
2396,천억집,서울특별시 서초구 서초동 1673-6,02-521-5078,36점,2,4.5
2397,카페미뇽,서울특별시 서대문구 창천동 30-45 1~5층,02-338-5553,42점,10,3.5
2398,고삼이,서울시 서대문구 창천동 53-8,02-324-1403,63점,11,4.0
2399,봉구비어,서울특별시 강서구 화곡동 900-12,02-2614-7252,13점,평가자 없음,Nan
2400,오스테리아 샘킴,서울특별시 마포구 합정동 386-37,02-324-3338,60점,13,3.9
2401,우동가조쿠,서울특별시 성동구 행당동 32-22,02-762-2177,75점,39,4.1
2402,대동삼계탕,서울시 동대문구 답십리1동 488-327,02-2244-7145,13점,평가자 없음,Nan
2403,교동짬뽕,서울특별시 송파구 잠실동 181-10,02-415-3552,26점,6,3.4
2404,루프탑바 클라우드,서울특별시 강남구 역삼동 642 21층,02-2050-6035,44점,1,5.0
2405,미스터피자,서울특별시 송파구 잠실동 184-6,02-422-8554,22점,1,4.0
2406,진대감,서울특별시 강남구 역삼동 643-11,02-552-2472,38점,2,5.0
2407,탐광,서울시 성동구 성수동2가 315-24,070-8869-3333,33점,5,4.0
2408,마가렛리버,서울특별시 마포구 합정동 412-1,02-3142-5177,53점,7,3.7
2409,피자나라치킨공주,서울특별시 양천구 신정1동 1024-21,02-2642-9265,12점,평가자 없음,Nan
2410,성민양꼬치,서울특별시 서초구 방배동 449-4,02-583-8859,53점,8,3.0
2411,연경양꼬치,서울특별시 광진구 구의동 257-122,02-6101-6888,18점,1,5.0
2412,군산아구산꽃게,서울시 성동구 마장동 767-42,02-2295-7019,14점,평가자 없음,Nan
2413,곱도착합니닭 건대점,서울특별시 광진구 화양동 8-50 2층,02-497-9828,51점,6,3.0
2414,스타벅스 DT,서울특별시 관악구 봉천동 1657-3,02-872-3249,23점,1,4.0
2415,투썸플레이스,서울특별시 서초구 방배동 910-14,02-588-2366,22점,1,5.0
2416,요거프레소,서울특별시 양천구 신정동 1050-6,정보없음,12점,평가자 없음,Nan
2417,크래프트라인,서울특별시 관악구 남현동 1061-23,010-3135-3127,56점,3,4.5
2418,동강나루터,서울특별시 중구 남대문로5가 6-10,02-775-9331,51점,4,3.7
2419,이디야커피,서울특별시 영등포구 대림동 1052-45,02-831-8372,22점,1,5.0
2420,빽다방 구로로제리움점,서울특별시 구로구 구로동 97 로제리움2차,02-856-0375,13점,1,3.0
2421,북촌손만두,서울특별시 서대문구 북아현동 136-21,070-8171-4364,12점,평가자 없음,Nan
2422,빛나는바다,서울특별시 중구 황학동 2494,02-2233-3001,15점,1,3.0
2423,파절이삼겹살,서울특별시 중구 중림동 355,02-6271-0048,15점,1,0.0
2424,스타벅스 선릉동신빌딩R점,서울특별시 강남구 삼성동 141-28,02-2051-3562,39점,8,3.6
2425,카페 199,서울시 마포구 아현동 783,정보없음,21점,1,4.0
2426,초당순두부,서울특별시 서초구 서초3동 1540-1,02-581-3787,Nan,평가자 없음,Nan
2427,장어구이 본점,서울특별시 성동구 행당동 19-54,02-2294-8999,53점,13,4.2
2428,오돌,서울특별시 영등포구 당산동4가 1-145,02-2068-5592,62점,12,3.8
2429,북촌손만두 동대문역사문화공원점,서울특별시 중구 을지로6가 18-137,02-2275-5580,20점,1,4.0
2430,갈빗,서울시 영등포구 문래동2가 16,02-2638-0012,35점,4,4.3
2431,최고집칼국수,서울특별시 서초구 방배3동 1021-1,02-583-8478,21점,1,4.0
2432,할매순대국 & 양선지해장국,서울특별시 광진구 자양2동 680-2,02-455-9277,21점,1,4.0
2433,대홍포 샤브샤브,서울특별시 서대문구 대현동 40-13,02-6448-8338,22점,1,4.0
2434,고품격커피공장,서울특별시 서초구 서초3동 1512-5,070-7737-8899,12점,평가자 없음,Nan
2435,화곡선지해장국,서울특별시 강서구 화곡동 904-2,02-2603-2891,21점,2,5.0
2436,뚜띠쿠치나,서울특별시 동대문구 용두동 119-15,02-928-3336,14점,평가자 없음,Nan
2437,리화인와플,서울특별시 서대문구 대현동 56-86,070-4147-7048,51점,8,4.3
2438,배부리냉면,서울특별시 송파구 신천동 7,02-417-7328,21점,1,5.0
2439,깐부치킨 양천구청점,서울특별시 양천구 신정동 323-9,02-2649-8866,12점,평가자 없음,Nan
2440,리킨치킨호,서울특별시 동대문구 답십리동 498-5,02-2213-9277,Nan,평가자 없음,Nan
2441,고오기,서울특별시 광진구 자양동 510-5,02-444-1085,46점,4,3.7
2442,다케롤,서울특별시 구로구 구로동 186-7,02-830-1399,29점,2,5.0
2443,도미라 마라탕,서울특별시 영등포구 양평동4가 74-1 2층,02-2676-1986,32점,2,4.4
2444,반서울,서울특별시 서대문구 대현동 27-4 2층,070-8882-0110,51점,8,3.9
2445,조씨네 고기국수,서울시 광진구 화양동 12-52,02-499-9501,79점,38,4.0
2446,북촌순두부 양천구청점,서울특별시 양천구 신정동 321-6 목동센트럴프라자 203호,02-2650-8611,Nan,평가자 없음,Nan
2447,비밀 시그니쳐,서울특별시 구로구 신도림동 692,02-2210-9644,56점,14,3.7
2448,빈대떡신사,서울특별시 동대문구 용두동 39-11,02-966-2059,12점,평가자 없음,Nan
2449,고향순대국,서울특별시 송파구 잠실동 195-1 남미빌딩,02-424-1565,23점,1,5.0
2450,슈퍼커피,서울특별시 구로구 신도림동 337,02-3439-7617,12점,평가자 없음,Nan
2451,벼락가우리,서울특별시 송파구 잠실동 218-5,02-421-0222,32점,3,4.2
2452,골목흑돼지,서울특별시 종로구 숭인동 177-2,02-741-6625,15점,1,3.0
2453,신선설농탕,서울특별시 광진구 자양동 766-10,02-454-7944,29점,3,4.9
2454,카페11단지,서울특별시 양천구 신정동 325,02-2644-6147,Nan,평가자 없음,Nan
2455,소녀방앗간,서울특별시 성동구 성수동1가 668-35,02-6268-0778,68점,19,4.0
2456,밥상차림,서울특별시 동대문구 전농동 646-79,070-8778-6609,12점,평가자 없음,Nan
2457,서브웨이 강남역점,서울특별시 강남구 역삼동 818-1 지천빌딩 1층,02-557-4727,59점,13,4.7
2458,환희분식,서울특별시 송파구 신천동 7,02-414-8307,13점,1,3.0
2459,스쿨푸드,서울특별시 관악구 신림동 1641-2,02-871-8181,29점,4,3.7
2460,뽕나무쟁이 족발,서울특별시 강남구 대치동 896-5,02-558-9279,75점,36,4.1
2461,킹콩부대찌개 대림점,서울시 영등포구 대림동 740-2 1층,02-6402-5440,13점,1,3.0
2462,대한닭발1979 신설동역점,서울특별시 동대문구 신설동 97-8,02-2216-6565,13점,평가자 없음,Nan
2463,에머이,서울특별시 구로구 구로동 197-21,02-852-0788,28점,3,3.0
2464,설빙,서울특별시 송파구 잠실동 183-8 2층,070-7562-3091,29점,4,3.8
2465,스타벅스 충정타워점,서울특별시 서대문구 충정로3가 464 충정타워 1층,02-758-8333,21점,1,4.0
2466,연평도산꽃게,서울시 성동구 마장동 767-36,02-2294-6565,15점,평가자 없음,Nan
2467,내일의카레,서울특별시 서대문구 창천동 5-39,02-313-2206,53점,3,4.4
2468,옛날마차,서울특별시 구로구 구로3동 1125-14,02-853-8844,48점,6,4.0
2469,민속손국시,서울특별시 광진구 구의3동 218-1,02-444-7833,53점,5,4.2
2470,국수나무,서울특별시 광진구 구의동 200-18,02-447-3614,14점,평가자 없음,Nan
2471,영동족발 방이점,서울특별시 송파구 방이동 64-3,02-2202-0250,45점,4,4.4
2472,메이탄,서울특별시 마포구 아현동 801,02-393-6688,20점,2,3.3
2473,자연은 맛있다,서울특별시 중구 을지로6가 17-2,02-2283-2231,27점,1,4.0
2474,클로리스 티 룸 코엑스몰점,서울시 강남구 삼성동 159 코엑스몰 지하1층 I109,02-558-7523,65점,17,4.5
2475,서초고깃간,서울 서초구 서초동 1718-6 삼우빌딩 1층,02-3477-1972,25점,1,5.0
2476,미근주택,서울 서대문구 미근동 99-1,070-8860-4762,23점,1,5.0
2477,을지손칼국수,서울특별시 중구 을지로3가 291-45,02-2278-5003,52점,6,4.3
2478,중화복춘,서울특별시 마포구 동교동 152-11,070-8824-2207,62점,11,4.1
2479,불낙식당,서울시 강남구 역삼동 642-4 지하 1층,02-565-2533,32점,2,5.0
2480,우리들의공간,서울특별시 서대문구 대현동 104-15,02-365-6030,24점,1,5.0
2481,스텔라커피,서울특별시 마포구 대흥동 12-41 이대역 6번출구,02-719-0472,24점,1,5.0
2482,아지트,서울특별시 서대문구 미근동 100-5,070-8958-4000,13점,1,3.0
2483,갯벌 산낙지,서울시 서초구 서초동 1717-10,02-592-5288,13점,평가자 없음,Nan
2484,명동칼국수,서울특별시 서초구 방배동 450-14,02-582-8789,58점,7,4.1
2485,공차 한양대점,서울시 성동구 행당동 19-9,02-2293-7124,19점,2,3.7
2486,미분당,서울특별시 광진구 화양동 12-42,070-5103-9794,70점,27,4.2
2487,옥천옥,서울특별시 동대문구 신설동 94-57,02-2292-8201,37점,2,3.5
2488,뚜레쥬르 신설동역점,서울특별시 종로구 숭인동 1256,02-953-0435,26점,3,4.5
2489,봉추찜닭,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 6층,02-3213-4621,52점,9,3.9
2490,막걸리이야기,서울특별시 서초구 서초동 1551-1,02-522-1516,13점,평가자 없음,Nan
2491,돈부리모노,서울특별시 서대문구 창천동 5-95,02-392-8231,65점,28,3.3
2492,미드레벨,서울특별시 관악구 봉천동 1612-27,02-6082-0043,62점,16,4.1
2493,그릴타이,서울특별시 성동구 행당동 168-1,02-2200-1488,53점,8,3.3
2494,아우어베이커리,서울특별시 송파구 잠실동 40-1,02-2143-7047,47점,4,4.4
2495,일도씨 닭갈비 방배점,서울특별시 서초구 방배동 1022-1,02-581-0709,48점,2,4.5
2496,벨아미,서울특별시 동작구 사당1동 1043-6,02-521-1234,36점,1,4.0
2497,왕대박지지미촌,서울특별시 중구 회현동1가 194-47,02-752-3337,44점,4,4.0
2498,밀리네해물잡탕,서울특별시 마포구 염리동 9-120,02-719-5113,29점,1,5.0
2499,함지박,서울시 서초구  서초동 1718-4,02-534-3393,27점,1,5.0
2500,반달집,서울시 동대문구 용두동 52-15,02-926-4709,21점,1,4.0
