,address,id,menu,name,review_count,score,star,tel,zzim
6925,서울특별시 송파구 잠실동 40-1 롯데월드 지하1층,L0WUtOiPKH9Z,"['양지 쌀국수 - 9,800원', '불고기 쌀국수 - 12,000원', '차돌박이 쌀국수 - 13,000원', '닭쌀국수 - 8,900원', '분짜 - 15,000원', '반쎄오 - 18,000원', '볶음밥 - 9,800원', '야채볶음 - 9,000원', '넴 - 6,900원', '매운쌀국수 - 9,800원', '껌팃헤오 - 9,800원', '고이꾸온 - 6,900원']",에머이,7,50점,3.7,02-411-6084,18
6926,서울특별시 송파구 문정동 651,E1dE9qKHa3JK,"['프렌치렉 - 27,000원', '양갈비 - 27,000원', '양등심 - 25,000원', '갈비살 - 23,000원']",데블스램앤펍,None,13점,None,02-2054-3405,1
6927,서울시 종로구 종로1가 24 르메이에르종로타운,olhn4xPEQcdJ,"['반미 - 6,000원', '월남쌈 - 1,000원', '껌승 - 9,000원', '나시고랭 - 9,000원', '닭튀김 - 9,000원']",풍황,3,27점,3.6,02-732-5550,0
6928,서울특별시 강서구 마곡동 797-4,Jy2mZLeoiX3e,"['평일점심(고기무제한) - 17,900원', '주말/평일저녁(고기무제한) - 22,900원', '미취학아동(36개월~7살) - 6,500원', '초등학생 - 9,900원']",샤브20 발산역점,2,26점,4.0,02-2658-2005,0
6929,서울특별시 성동구 금호동3가 323-1,VDrdKNydxXwF,"['민물장어 - 29,000원', '장어탕 - 9,000원', '잔치국수 - 4,000원', '묵사발 - 4,000원', '누룽지탕 - 4,000원']",풍천장어참숯불구이 장군장어,None,23점,None,02-2232-8892,0
6930,서울 은평구 갈현동 396-9 3층,LyFqhIHWc66M,[],코코스 연신내점,2,28점,4.0,,0
6931,서울시 도봉구 도봉동 563-7,21GzGNanEZcM,"['부대찌개 - 7,000원', '부대섞어찌개 - 8,000원', '낙지볶음 - 20,000원', '낙지전골 - 20,000원', '초계탕 - 40,000원']",뚱가의정부부대찌개,None,22점,None,02-3492-8822,0
6932,서울특별시 강동구 명일동 305-3,XniXWkGFlzfL,"['장인피자L - 31,000원', '달인피자L - 28,000원', '명품피자L - 25,000원', '웰빙피자L - 22,000원', '정통피자L - 19,000원', '정통피자L(일부) - 18,000원', '음료(콜라/스프라이트)L - 1500~2000']",피자알볼로 명일암사점,3,37점,4.3,02-488-8495,0
6933,서울특별시 성동구 성수동1가 668-7,OHHZtgfztiGO,"['고추장불고기(평일점심특선) - 8,000원', '버섯불고기(평일점심특선) - 8,000원', '쌈밥정식  - 13,000원', '비빔밥불고기정식 - 14,000원', '한우떡갈비정식 - 17,000원', '생선구이정식 - 10,000원', '숨뼈국 - 10,000원', '간장돌게장 - 15,000원', '강경젓갈쌈밥 - 10,000원', '강경젓갈비빔밥 - 10,000원', '버섯부추비빔밥 - 10,000원', '한우떡갈비 - 32,000원', '직화바싹불고기 - 22,000원', '제육볶음  - 18,000원', '골뱅이소면 - 18,000원', '삼색나물 밀전병과 바싹불고기 - 25,000원']",할머니의 레시피,24,75점,4.3,02-467-5101,367
6934,서울특별시 강동구 명일동 48-1,GLUtiHySpYkR,"['1인 런치메뉴 - 18,000원', '1인런치메뉴 - 33,000원']",요리사의정원,3,39점,4.5,02-441-6671,21
6935,대구광역시 중구 삼덕동1가 11-1 2층,JKWuFFsdxL0b,"['등심샐러드 - 10,000원', '부채살스테이크 - 20,000원', '김치삼겹파스타 - 13,000원', '등심마늘쫑파스타 - 13,000원', '바질오일파스타 - 13,000원', '관자오일파스타 - 13,000원', '막창오일파스타 - 13,000원', '베이컨토마토파스타 - 13,000원', '투움바파스타 - 13,000원', '게살크림파스타 - 13,000원', '로제새우파스타 - 13,000원', '바질크림파스타 - 13,000원', '브레드등심파스타 - 13,000원', '불고기크림파스타 - 13,000원', '양송이쉬림프파스타 - 13,000원', '해산물토마토파스타 - 13,000원', '해산물크림파스타 - 13,000원', '홍합얼큰파스타 - 13,000원', '해산물리조또 - 13,000원', '바질등심리조또 - 14,000원', '등심크림리조또 - 13,000원', '2인목살볶음밥 - 18,000원', '2인새우볶음밥 - 18,000원', '베이컨쉬림프피자 - 13,000원', '불고기양송이피자 - 13,000원', '고르곤졸라 - 11,000원', '쫀쫀떡볶이 - 8,000원', '투움바떡볶이 - 9,000원', '버터갈릭감자튀김 - 4,000원', '인절미팥빙수 - 8,000원', '녹차빙수 - 9,000원']",미쁜식탁,8,56점,4.3,053-254-1220,43
6936,서울특별시 성북구 정릉동 373-8,2kWJjy4OSCd7,[],길이식당,None,13점,None,02-942-5188,1
6937,서울특별시 노원구 상계동 651,OmcIm0fxRgPk,"['점심특선초밥 - 8,000원', '이타초밥 - 12,000원', '회덮밥 - 7,500원', '미니사시미 - 17,000원', '광어사시미 - 30,000원']",이타스시,2,24점,4.0,02-930-5670,5
6938,서울특별시 관악구 봉천동 915-26,CL4fr4csdkOE,"['왕갈비탕 - 10,000원']",논밭골 봉천점,3,61점,5.0,02-875-6493,109
6939,서울특별시 성동구 성수동1가 685-383,Laz1lIJExRNc,"['블루플레이트 - 18,000원', '마르게리타피자 - 18,000원', '홈메이드리코타치즈가지구이피자 - 20,000원', '갈릭버터연어스테이크 - 24,000원', '아보카도그린 샐러드 - 15,000원', '쉬림프마요 오픈샌드위치 - 14,000원', '아스브리치즈 오픈샌드위치 - 15,000원', '구운토마토양송이 오픈샌드위치 - 14,000원', '루꼴라피자 - 18,000원', '애플루꼴라샌드위치 - 14,000원', '우유팥빙수 - 15,000원', '밀크티빙수 - 18,000원', '아보카도꽃빙수 - 21,000원', '복숭아빙수 - 23,000원', '딸기빙수 - 19,000원', '애플망고 빙수 - 25,000원', '프렌치토스트 - 14,000원', '생과일주스_수박 청포도 토마토 - 7000~8000']",트와블루,6,56점,3.8,070-8886-5254,84
6940,서울시 강남구 신사동 506 강남출판문화센터 101호,CUyuP4T5okhR,"['하우스 샐러드 - 11,000원', '데리야끼 새우 샐러드 - 15,000원', '마르게리타 피자 - 20,000원', '고르곤졸라 피자 - 20,000원', '블루베리 마스카포네 피자 - 20,000원', '알리오 올리오 - 15,000원', '봉골레 - 19,000원', '카르보나라 - 18,000원', '피칸테 감베로니 - 19,000원', '판나 바질리코 - 19,000원', '뽀모도로 - 17,000원', '프루티 디마레 - 21,000원', '감베로니 로제 리소토 - 21,000원', '만조 포르마지오 리소토 - 23,000원', '채끝등심 스테이크 - 33,000원', '해산물 토마토 스튜 - 27,000원', '감바스 - 21,000원', '음료,맥주,와인 - ']",레빠쥬,7,57점,4.4,02-540-3240,76
6941,서울특별시 강남구 신사동 661-4,FDxnn7fCi5Kl,"['사천탕수육 - 22,000원', '찹쌀탕수육 - 20,000원', '깐풍중새우 중 - 32,000원', '크림중새우 소 - 22,000원', '전가복 - 60,000원', '해물잡탕 - 32,000원', '굴짬뽕 - 7,000원', '간짜장 - 7,000원', '마파두부밥 - 7,000원', '고추잡채밥 - 8,000원']",호화반점,11,55점,4.6,02-511-2125,16
6942,서울특별시 관악구 신림동 1434-14,fQolgehcl2wW,"['불꽃등갈비 모듬꼬치 - 39,000원', '그릴소금구이 - 15,000원', '치즈 볶음밥 - 3,000원', '치즈 등갈비 - 14,000원', '불꽃 등갈비 - 14,000원', '날치알주먹밥 - 4,000원', '치즈볶음밥 - 5,000원', '차돌라면 - 5,000원', '날치알복음밥 - 3,000원', '매운왕갈비찜 - 18,000원']",함지박 치즈등갈비,3,44점,4.8,02-877-0583,38
6943,서울시 송파구 송파동 55-5 1층 및 지층,TcyBRMKoAmWE,"['구대륙 모듬플레이트 - 25,000원', '치즈플레이트 - 18,000원', '구운 모짜렐라 바게트 - 10,000원', '허니아몬드 베이크드브리 - 12,000원', '로제순대그라탕과 바게트 - 2,000원', '고르곤졸라와 바나나 - 13,000원', '치즈짜파게티 - 8,000원', '브리사과비스켓 - 9,000원']",구대륙,4,39점,4.3,02-3210-4020,4
6944,서울특별시 강서구 화곡동 1165-1 강서 힐스테이트 상가 2층,9812Kc7d8f43,"['피넛삼겹살 - 26,000원', '런치스페셜(사랑) 1인 - 20,000원', '런치스페셜(성공) 1인 - 25,000원', '중새우요리(칠리/크림/깐풍) - 27,000원', '알짬뽕 - 12,000원', '짜장면 - 7,000원', '팔진탕면 - 13,000원', '유산슬밥 - 13,000원', '자연송이덮밥 - 15,000원', '해물누룽지탕 - 35,000원', '전가복 - 48,000원']",메이탄 강서점,4,29점,3.8,02-2699-8686,7
6945,서울특별시 서대문구 충정로2가 16-20,7j3DDvfndcey,"['숙성삼겹살 - 16,900원', '숙성항정살 - 17,900원', '한우차돌박이 - 25,000원', '모둠셋트 진 - 38,500원', '모둠셋트 선 - 19,900원']",고향촌,4,27점,3.8,02-312-5955,17
6946,서울특별시 강동구 성내동 555-5,hgXRvMttcaxa,"['아메리카노 - 4,000원', '카페라떼 - 4,500원', '카푸치노 - 4,500원', '플랫화이트 - 4,500원', '콜드브루 - 4,500원', '콜드브루 카푸치노 - 5,000원', '콜드브루 샘플러 - 9,000원', '브루잉 커피 - 4,500원', '레몬진저소다 - 4,500원', '진저라떼 - 4,500원', '오틀리 라떼 - 4,500원', '크림초코 - 5,000원', '에스프레소 플래터 - 5,000원', '큑브리웡 - 4,000원']",커피 몽타주,9,55점,4.5,070-8262-1303,33
6947,서울특별시 금천구 독산4동 287-7,pyFe27l0OYeL,"['점심정식 - 35,000원', '미니정식 - 27,000원', '보리굴비정식 - 25,000원', '생대구탕 - 18,000원', '알탕 - 12,000원', '고등어구이정식 - 12,000원', '회덮밥 - 10,000원', '장어덮밥 - 15,000원', '도다리쑥국 - ', '민어탕 - ', '사시미 - 80,000원', '저녁정식 - 45,000원', '단체정식 - 35,000원', '참치회A - 80,000원', '참치회B - 50,000원', '무한참치 - 38,000원']",마쯔,None,12점,None,02-867-2688,1
6948,서울특별시 강동구 고덕동 405-4,tat4tcbyNGnj,"['S28 콤비 바베큐-사전예약 - 198,000원', '런치메뉴 탄두리세트 - 35,000원', '런치메뉴 갈비살 스테이크 - 38,000원', '광양식 불고기 볶음 덮밥 - 21,000원', '마르게리타 피자 - 15,000원', '치킨 리조또 - 16,000원', '시저샐러드 - 14,000원', '페세 파스타 - 19,800원']",스테이지28,8,54점,4.3,02-3426-1928,50
6949,서울특별시 강북구 수유동 596-4,7qaVfqT8MKHe,"['육개장 - 5,000원', '선지해장국 - 5,000원', '오뎅백반 - 5,000원', '황태북어국 - 5,000원', '비빔밥 - 5,000원', '어묵우동 - 5,000원', '김치뚝배기 - 5,000원']",샘터마루,5,43점,5.0,02-902-6456,47
6950,서울특별시 강북구 수유동 224-15 2층,aTYlvxyxQYnB,"['굴소스파스타와 깐풍치킨 - 17,000원', '해물치즈 떡뽁이 - 16,000원', '치즈 닭갈비 - 15,000원', '고추잡채 - 15,000원', '매콤해물파스타 - 13,000원', '눈꽃칠리새우 - 17,000원', '돼지고기 간장조림 - 16,000원', '차돌박이 숙주볶음 - 15,000원', '모둠 후라이 - 14,000원', '나가사끼 짬뽕탕(특) - 17,000원', '얼큰해물짬뽕탕(특) - 18,000원', '모둠 소시지 - 13,000원', '어묵탕 - 12,000원', '모듬감자튀김 - 10,000원', '콘치즈 - 9,000원', '아이스황도 - 8,000원', '치킨마요덮밥 - 8,000원', '깐풍치킨 - 16,000원']",모꼬지,None,12점,None,010-4320-1055,0
6951,서울특별시 노원구 상계동 330-29,UXvxeR0gZPEV,"['광어(소) - 19,000원', '광어(중) - 29,000원', '우럭(중) - 29,000원', '광어+우럭(중) - 30,000원', '제철모둠회(중) - 35,000원', '생연어 - 25,000원', '멍게 - 15,000원', '소라찜 - 18,000원', '세꼬시 - 22,000원', '튀김(오징어, 새우) - 13,000원', '초밥(광어, 연어, 새우) - 12,000원', '매운탕 or 폭탄탕 - 8,000원', '낙지연포탕 - 30,000원', '석화 - 15,000원', '과메기 - 25,000원', '해적스페셜 - 119,000원', '해물모둠 - 45,000원']",해적,2,40점,4.5,02-951-9289,9
6952,서울특별시 성동구 성수2가3동 315-100,jAL2mG45kQKq,"['감자국식사 - 7,500원', '감자탕 (소) - 25,000원', '감자탕 (중) - 28,000원', '감자탕 (대) - 38,000원', '뼈추가 - 9,000원', '포장 (1인분) - 10,000원']",소문난감자탕,64,84점,4.1,02-465-6580,367
6953,서울특별시 강서구 마곡동 758-1,kOCflyl1Mc4h,['치킨 가격은 매장마다 차이가 있습니다. - '],60계 치킨 마곡점,5,40점,4.3,02-3661-0666,1
6954,서울 관악구 신림동 522-1 세계주류아울렛 2층,kG9OsOIEobcw,"['표고 버섯 ""카치오 에 페페"" - 15,000원', '뉴 잉글랜드 클램 차우더 - 13,000원', '페넬 소세지 파스타 - 14,000원', '스모크 파프리카 감바스 - 16,000원', '글레이즈드 미트로프 - 15,000원', '스테이크 타르타르 - 11,000원', '스트라치아텔라 치즈 - 12,000원', '로스티드 갈릭 후라이 - 7,000원', '치킨 팝 - 9,000원', '바케트 앤 딥 - 11,000원']",The Local Food & Wine Room,None,24점,None,02-6104-3338,0
6955,서울 중랑구 상봉동 121-72,6HevEW8XcvrT,"['청국장정식 - 11,000원', '보리밥 - 7,000원', '해물순두부 - 7,000원', '찜 닭 - 30,000원', '닭도리탕 - 23,000원']",청국장&스토리,1,24점,4.0,,0
6956,서울특별시 송파구 방이동 36-8 2층,7Q8mACTeMMEZ,"['마라탕(100g) - 1,800원', '마라샹궈(100g) - 3,200원', '꿔바로우 小 - 14,000원', '깐풍지 - 18,000원', '라조지 - 22,000원']",마라고메,2,31점,5.0,02-420-8886,1
6957,서울특별시 송파구 방이동 208-18,V1Tr0AvF1BQC,"['베트남쌀국수 - 8,000원', '월남쌈 - 15,000원', '팟타이 - 11,000원', '반쎄오 - 10,000원', '짜조 - 6,000원', '볶음밥 - 9,000원', '분짜 - 12,000원']",포유티,3,20점,3.3,02-408-4566,8
6958,서울특별시 용산구 이태원동 130-10,XrwsMGgZLhoh,"['연어사시미 - 30,000원', '연어사시미+연어가마구이 - 40,000원', '광어사시미 - 30,000원', '연어 가마살 구이 - 15,000원', '도미 머리 구이 - 15,000원', '꼬막술찜 - 18,000원', '시사모구이 - 12,000원', '메로구이 토마토 마리네이드 - 25,000원', '우니(성게알) - 25,000원', '2품 사시미 - 45,000원', '대 방어 - 45,000원', '대 농어 - 45,000원', '석화 - 16,000원', '차돌박이 탄탄나베 - 2,200원', '명란계란탕 - 18,000원', '꽃게 한 마리 나가사키 짬뽕 - 22,000원', '우동면이 들어간 오뎅탕 - 18,000원', '차돌박이 숙주볶음 - 18,000원', '와규챱스테이크 - 25,000원', '불닭발 - 18,000원', '새우튀김 - 12,000원', '굴튀김 - 16,000원', '치킨가라아게 - 14,000원', '타코와사비 - 8,000원', '토마토 샐러드 - 8,000원', '연어 크림치즈 샐러드 - 18,000원', '게살크림 고로케 - 12,000원', '칠리새우 - 18,000원', '유부초밥 - 6,000원']",미도리야,4,53점,4.4,070-7675-2908,35
6959,서울특별시 성동구 상왕십리동 297,4aLwvkG8Dybz,"['대게or킹크랩 세트 - ', '붉은대게찜(小) - 48,000원', '박달홍게찜(中) - 69,000원', '박달홍게찜(大) - 95,000원', '속초 홍게라면 - 7,000원', '속초 물회 - 20,000원', '속초 오징어순대 - 18,000원']",속초붉은대게,None,16점,None,02-2292-1214,6
6960,서울특별시 종로구 관수동 3-2,nYo7xaW8jMBY,"['목고기(200g) - 18,000원', '가브리살(200g) - 18,000원', '엔쵸비 - 6,000원', '구워먹는치즈 - 10,000원', '구워먹는파인애플 - 3,000원', '껍데기  - 6,000원']",효자동목고기,2,39점,4.0,02-737-7989,15
6961,서울특별시 노원구 공릉2동 705,EmIlolmNaUaX,"['참다랑어스페셜 - 75,000원', '참치스페셜 - 50,000원', '참치회 특 - 38,000원', '참치회 - 30,000원', '특 초밥 - 22,000원', '쥰마이다이긴조 - 75,000원', '간바래오도상 - 4,000원']",참치세상,3,33점,4.4,02-974-3785,3
6962,서울특별시 성동구 행당동 4-13,CCZjT6itfHVw,"['바질페스토 - 31,000원', '허니포테이토 - 28,000원', '베이컨체다 - 30,000원', '페퍼로니 - 27,000원', '하와이안 - 27,000원', '불고기 - 29,000원', '스파이시할라피뇨 - 27,000원', '치즈 - 25,000원', '마약옥수수 - 4,900원', '낙원프라이즈 - 4,900원', '윙앤칩스 - 7,900원', '그릴드소세지 - 7,900원', '조각 - 4500~5500', '하프피자 - 13000~17000']",낙원스낵,4,39점,4.3,02-2297-1540,16
6963,서울시 강동구 천호동 430-8,8KUJKLevBvV4,"['에스프레소 - 4,500원', '아메리카노 - 4,500원', '플랫화이트 - 5,000원', '카페라떼 - 5,000원', '바닐라라떼 - 5,500원', '브루잉 - ', '마데린커피 - 5,500원', '잔두야크림라떼 - 5,500원']",마데린커피,2,27점,4.0,02-0001-2345,0
6964,서울특별시 서초구 반포동 19-3,oiL6ClgnU0eb,"['데판 살치살 팬스테이크 - 19,300원', '구운마늘과 삽겹살 데판야끼 - 10,800원', '수제 리코타치즈 샐러드 - 10,000원', '데판 등심 팬스테이크 - 22,300원', '철판 마라 볶음면 - 11,800원']",스튜디오300,13,61점,3.7,02-6282-5300,201
6965,서울특별시 구로구 구로2동 413-34,qw2MyMiA7VXQ,"['장인피자L - 31,000원', '달인피자L - 28,000원', '명품피자L - 25,000원', '웰빙피자L - 22,000원', '정통피자L - 19,000원', '정통피자L(일부) - 18,000원', '음료(콜라/스프라이트)L - 1500~2000']",피자알볼로,None,12점,None,02-865-8495,0
6966,서울특별시 강남구 역삼동 812-13 스타제이빌딩 B1,4O0PzC23Ptlv,"['오불고기 치즈쌈 - 11,900원', '오징어 불고기 치즈쌈 - 11,900원', '닭불고기 치즈쌈 - 11,000원']",메이드바이오즈,10,61점,4.0,02-556-5657,77
6967,서울특별시 강북구 미아동 316-2,5rtxNv5nI0I4,"['삼겹살 쭈꾸미 철판 - 12,000원', '치즈 쭈꾸미 철판 - 12,000원', '쭈꾸미 철판 - 10,000원']",쭈퐁,1,24점,4.0,02-989-2030,3
6968,서울특별시 구로구 구로동 811 코오롱싸이언스밸리2차 B102호,n5xP2dm61zBB,"['치즈피자 - 13,900원', '마피아피자 콤비네이션 - 16,900원', '매콤 불고기 - 16,900원', '크림치즈 - 16,900원', 'SET A - 29,900원', '마피아생맥주 - 3,900원', '에일 - 5,900원', '소주 - 4,500원', '허니갈릭치킨 - 17,000원', '오감만족 고추마늘 치킨 - 18,000원', '감바스 알 아히요 - 16,000원', '국물떡볶이 - 16,000원', '감자튀김 - 12,000원']",마피아피자앤펍 구로디지털점,3,38점,4.3,02-868-2600,6
6969,대구광역시 중구 대봉동 32-9,BkpC7q78J2vx,"['프렌치토스트 - 13,000원', '샥슈카 - 13,000원', '로스트구이먹물리조토 - 17,000원', '미트볼 토마토 파스타 - 16,000원', '크러스트 스테이크 - 33,000원']",홀그레인,4,52점,3.9,070-7681-7436,83
6970,서울특별시 동대문구 이문동 264-410,sf78WbzKcgMj,"['멜팅 라떼 - 5,500원', '아이스크림 라떼 - 6,000원', '폼폼 라떼 - 6,500원', '팝팝 라떼 - 6,500원', '딸기 라떼 - 6,500원', '비밀 에이드 - 6,000원', '유니콘 토스트 - 5,500원', '스모어 토스트 - 4,000원', '별별 파르페 - 4,500원', '믹스 씨리얼 - 4,500원']",멜팅폼,None,25점,None,02-960-2544,1
